id,title,crew,homepage,tags
1992,Planet Terror,RobertRodriguez,http://www.planetterror.senator.de/,"['Two', 'doctors', 'find', 'their', 'graveyard', 'shift', 'inundated', 'with', 'townspeople', 'ravaged', 'by', 'sores.', 'Among', 'the', 'wounded', 'is', 'Cherry,', 'a', 'dancer', 'whose', 'leg', 'was', 'ripped', 'from', 'her', 'body.', 'As', 'the', 'invalids', 'quickly', 'become', 'enraged', 'aggressors,', 'Cherry', 'and', 'her', 'ex-boyfriend', 'Wray', 'lead', 'a', 'team', 'of', 'accidental', 'warriors', 'into', 'the', 'night.', 'Horror', 'Action', 'Thriller']"
7737,Resident Evil: Extinction,RussellMulcahy,http://www.sonypictures.com/movies/residentevilextinction/index.html,"['Years', 'after', 'the', 'Racoon', 'City', 'catastrophe,', 'survivors', 'travel', 'across', 'the', 'Nevada', 'desert,', 'hoping', 'to', 'make', 'it', 'to', 'Alaska.', 'Alice', 'joins', 'the', 'caravan', 'and', 'their', 'fight', 'against', 'hordes', 'of', 'zombies', 'and', 'the', 'evil', 'Umbrella', 'Corp.', 'Horror', 'Action', 'ScienceFiction']"
4520,Sleuth,KennethBranagh,http://www.sonyclassics.com/sleuth/,"['On', 'his', 'sprawling', 'country', 'estate,', 'an', 'aging', 'writer', 'matches', 'wits', 'with', 'the', 'struggling', 'actor', 'who', 'has', 'stolen', 'his', ""wife's"", 'heart.', 'Drama', 'Thriller']"
4513,30 Days of Night,DavidSlade,http://www.30daysofnight.com/,"['This', 'is', 'the', 'story', 'of', 'an', 'isolated', 'Alaskan', 'town', 'that', 'is', 'plunged', 'into', 'darkness', 'for', 'a', 'month', 'each', 'year', 'when', 'the', 'sun', 'sinks', 'below', 'the', 'horizon.', 'As', 'the', 'last', 'rays', 'of', 'light', 'fade,', 'the', 'town', 'is', 'attacked', 'by', 'a', 'bloodthirsty', 'gang', 'of', 'vampires', 'bent', 'on', 'an', 'uninterrupted', 'orgy', 'of', 'destruction.', 'Only', 'the', 'small', ""town's"", 'husband-and-wife', 'Sheriff', 'team', 'stand', 'between', 'the', 'survivors', 'and', 'certain', 'destruction.', 'Horror', 'Thriller']"
663,Saw IV,DarrenLynnBousman,http://movies.break.com/saw4/,"['Jigsaw', 'and', 'his', 'apprentice', 'Amanda', 'are', 'dead.', 'Now,', 'upon', 'the', 'news', 'of', 'Detective', ""Kerry's"", 'murder,', 'two', 'seasoned', 'FBI', 'profilers,', 'Agent', 'Strahm', 'and', 'Agent', 'Perez,', 'arrive', 'in', 'the', 'terrified', 'community', 'to', 'assist', 'the', 'veteran', 'Detective', 'Hoffman', 'in', 'sifting', 'through', ""Jigsaw's"", 'latest', 'grisly', 'remains', 'and', 'piecing', 'together', 'the', 'puzzle.', 'However,', 'when', 'SWAT', 'Commander', 'Rigg', 'is', 'abducted', 'and', 'thrust', 'into', 'a', 'game,', 'the', 'last', 'officer', 'untouched', 'by', 'Jigsaw', 'has', 'but', 'ninety', 'minutes', 'to', 'overcome', 'a', 'series', 'of', 'demented', 'traps', 'and', 'save', 'an', 'old', 'friend...or', 'face', 'the', 'deadly', 'consequences.', 'Horror', 'Thriller', 'Crime']"
7347,Elite Squad,JoséPadilha,http://www.tropadeeliteofilme.com.br/,"['In', '1997,', 'before', 'the', 'visit', 'of', 'the', 'pope', 'to', 'Rio', 'de', 'Janeiro,', 'Captain', 'Nascimento', 'from', 'BOPE', '(Special', 'Police', 'Operations', 'Battalion)', 'is', 'assigned', 'to', 'eliminate', 'the', 'risks', 'of', 'the', 'drug', 'dealers', 'in', 'a', 'dangerous', 'slum', 'nearby', 'where', 'the', 'pope', 'intends', 'to', 'be', 'lodged.', 'Drama', 'Action', 'Crime']"
5817,"You, the Living",RoyAndersson,http://www.royandersson.com/dulevande/,"['In', 'the', 'Swedish', 'city', 'of', 'Lethe,', 'people', 'from', 'different', 'walks', 'of', 'life', 'take', 'part', 'in', 'a', 'series', 'of', 'short,', 'deadpan', 'vignettes', 'that', 'rush', 'past.', 'Some', 'are', 'just', 'seconds', 'long,', 'none', 'longer', 'than', 'a', 'couple', 'of', 'minutes.', 'A', 'young', 'woman', '(Jessica', 'Lundberg)', 'remembers', 'a', 'fantasy', 'honeymoon', 'with', 'a', 'rock', 'guitarist.', 'A', 'man', 'awakes', 'from', 'a', 'dream', 'about', 'bomber', 'planes.', 'A', 'businessman', 'boasts', 'about', 'success', 'while', 'being', 'robbed', 'by', 'a', 'pickpocket', 'and', 'so', 'on.', 'The', 'absurdist', 'collection', 'is', 'accompanied', 'by', 'Dixieland', 'jazz', 'and', 'similar', 'music.', 'Drama', 'Comedy', 'Music']"
13363,The Man from Earth,RichardSchenkman,http://manfromearth.com/,"['An', 'impromptu', 'goodbye', 'party', 'for', 'Professor', 'John', 'Oldman', 'becomes', 'a', 'mysterious', 'interrogation', 'after', 'the', 'retiring', 'scholar', 'reveals', 'to', 'his', 'colleagues', 'he', 'never', 'ages', 'and', 'has', 'walked', 'the', 'earth', 'for', '14,000', 'years.', 'ScienceFiction', 'Drama']"
1620,Hitman,XavierGens,http://www.hitmanmovie.com/,"['The', 'best-selling', 'videogame,', 'Hitman,', 'roars', 'to', 'life', 'with', 'both', 'barrels', 'blazing', 'in', 'this', 'hardcore', 'action-thriller', 'starring', 'Timothy', 'Olyphant.', 'A', 'genetically', 'engineered', 'assassin', 'with', 'deadly', 'aim,', 'known', 'only', 'as', '""Agent', '47""', 'eliminates', 'strategic', 'targets', 'for', 'a', 'top-secret', 'organization.', 'But', 'when', ""he's"", 'double-crossed,', 'the', 'hunter', 'becomes', 'the', 'prey', 'as', '47', 'finds', 'himself', 'in', 'a', 'life-or-death', 'game', 'of', 'international', 'intrigue.', 'Action', 'Crime', 'Drama', 'Thriller']"
6477,Alvin and the Chipmunks,TimHill,http://www.chipmunks.com,"['A', 'struggling', 'songwriter', 'named', 'Dave', 'Seville', 'finds', 'success', 'when', 'he', 'comes', 'across', 'a', 'trio', 'of', 'singing', 'chipmunks:', 'mischievous', 'leader', 'Alvin,', 'brainy', 'Simon,', 'and', 'chubby,', 'impressionable', 'Theodore.', 'Comedy', 'Music', 'Family', 'Fantasy', 'Animation']"
6637,National Treasure: Book of Secrets,JonTurteltaub,http://disney.go.com/disneypictures/nationaltreasure/,"['Benjamin', 'Franklin', 'Gates', 'and', 'Dr.', 'Abigail', 'Chase', 're-team', 'with', 'Riley', 'Poole', 'and,', 'now', 'armed', 'with', 'a', 'stack', 'of', 'long-lost', 'pages', 'from', 'John', 'Wilkes', ""Booth's"", 'diary,', 'Ben', 'must', 'follow', 'a', 'clue', 'left', 'there', 'to', 'prove', 'his', ""ancestor's"", 'innocence', 'in', 'the', 'assassination', 'of', 'Abraham', 'Lincoln.', 'Action', 'Adventure', 'Mystery', 'Thriller']"
440,Aliens vs Predator: Requiem,ColinStrause,http://www.avp-r.com/,"['A', 'sequel', 'to', ""2004's"", 'Alien', 'vs.', 'Predator,', 'the', 'iconic', 'creatures', 'from', 'two', 'of', 'the', 'scariest', 'film', 'franchises', 'in', 'movie', 'history', 'wage', 'their', 'most', 'brutal', 'battle', 'ever', '-', 'in', 'our', 'own', 'backyard.', 'The', 'small', 'town', 'of', 'Gunnison,', 'Colorado', 'becomes', 'a', 'war', 'zone', 'between', 'two', 'of', 'the', 'deadliest', 'extra-terrestrial', 'life', 'forms', '-', 'the', 'Alien', 'and', 'the', 'Predator.', 'When', 'a', 'Predator', 'scout', 'ship', 'crash-lands', 'in', 'the', 'hills', 'outside', 'the', 'town,', 'Alien', 'Facehuggers', 'and', 'a', 'hybrid', 'Alien/Predator', 'are', 'released', 'and', 'begin', 'to', 'terrorize', 'the', 'town.', 'Fantasy', 'Action', 'ScienceFiction', 'Thriller', 'Horror']"
8329,[REC],JaumeBalagueró,http://www.3l-filmverleih.de/rec,"['A', 'television', 'reporter', 'and', 'cameraman', 'follow', 'emergency', 'workers', 'into', 'a', 'dark', 'apartment', 'building', 'and', 'are', 'quickly', 'locked', 'inside', 'with', 'something', 'terrifying.', 'Horror', 'Mystery']"
2312,In the Name of the King: A Dungeon Siege Tale,UweBoll,http://www.inthenameoftheking.com/,"['A', 'man', 'named', 'Farmer', 'sets', 'out', 'to', 'rescue', 'his', 'kidnapped', 'wife', 'and', 'avenge', 'the', 'death', 'of', 'his', 'son', '--', 'two', 'acts', 'committed', 'by', 'the', 'Krugs,', 'a', 'race', 'of', 'animal-warriors', 'who', 'are', 'controlled', 'by', 'the', 'evil', 'Gallian.', 'Adventure', 'Fantasy', 'Action', 'Drama']"
11908,Hatchet,AdamGreen,http://www.hatchetmovie.com/,"['When', 'a', 'group', 'of', 'tourists', 'on', 'a', 'New', 'Orleans', 'haunted', 'swamp', 'tour', 'find', 'themselves', 'stranded', 'in', 'the', 'wilderness,', 'their', 'evening', 'of', 'fun', 'and', 'spooks', 'turns', 'into', 'a', 'horrific', 'nightmare.', 'Comedy', 'Horror']"
6933,One Missed Call,EricValette,http://onemissedcallmovie.warnerbros.com/,"['Several', 'people', 'start', 'receiving', 'voice-mails', 'from', 'their', 'future', 'selves', '--', 'messages', 'which', 'include', 'the', 'date,', 'time,', 'and', 'some', 'of', 'the', 'details', 'of', 'their', 'deaths.', 'Horror', 'Mystery', 'Thriller']"
7555,Rambo,SylvesterStallone,http://www.rambofilm.com/,"['When', 'governments', 'fail', 'to', 'act', 'on', 'behalf', 'of', 'captive', 'missionaries,', 'ex-Green', 'Beret', 'John', 'James', 'Rambo', 'sets', 'aside', 'his', 'peaceful', 'existence', 'along', 'the', 'Salween', 'River', 'in', 'a', 'war-torn', 'region', 'of', 'Thailand', 'to', 'take', 'action.', 'Although', ""he's"", 'still', 'haunted', 'by', 'violent', 'memories', 'of', 'his', 'time', 'as', 'a', 'U.S.', 'soldier', 'during', 'the', 'Vietnam', 'War,', 'Rambo', 'can', 'hardly', 'turn', 'his', 'back', 'on', 'the', 'aid', 'workers', 'who', 'so', 'desperately', 'need', 'his', 'help.', 'Action', 'Thriller']"
9030,The Eye,DavidMoreau,http://www.theeyethefilm.com,"['Violinist', 'Sydney', 'Wells', 'was', 'accidentally', 'blinded', 'by', 'her', 'sister', 'Helen', 'when', 'she', 'was', 'five', 'years', 'old.', 'She', 'submits', 'to', 'a', 'cornea', 'transplantation,', 'and', 'while', 'recovering', 'from', 'the', 'operation,', 'she', 'realizes', 'that', 'she', 'is', 'seeing', 'dead', 'people.', 'Drama', 'Horror', 'Thriller']"
13054,Rise of the Footsoldier,JulianGilbey,http://www.riseofthefootsoldier.co.uk/,"['Rise', 'of', 'the', 'Footsoldier', 'follows', 'the', 'inexorable', 'rise', 'of', 'Carlton', 'Leach', 'from', 'one', 'of', 'the', 'most', 'feared', 'generals', 'of', 'the', 'football', 'terraces', 'to', 'becoming', 'a', 'member', 'of', 'a', 'notorious', 'gang', 'of', 'criminals', 'who', 'rampaged', 'their', 'way', 'through', 'London', 'and', 'Essex', 'in', 'the', 'late', 'eighties', 'and', 'early', 'nineties.', 'Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
13016,Zeitgeist,PeterJoseph,http://www.zeitgeistmovie.com,"['Zeitgeist:', 'the', 'Movie', 'is', 'a', '2007', 'documentary', 'film', 'by', 'Peter', 'Joseph', 'examining', 'possible', 'historical', 'and', 'modern', 'conspiracies', 'surrounding', 'Christianity,', 'the', 'September', '11,', '2001', 'terrorist', 'attacks', 'and', 'the', 'Federal', 'Reserve', 'bank.', 'It', 'was', 'officially', 'released', 'online', 'on', 'June', '18,', '2007', 'on', 'www.ZeitgeistMovie.com', 'Documentary', 'History']"
155,The Dark Knight,ChristopherNolan,http://thedarkknight.warnerbros.com/dvdsite/,"['Batman', 'raises', 'the', 'stakes', 'in', 'his', 'war', 'on', 'crime.', 'With', 'the', 'help', 'of', 'Lt.', 'Jim', 'Gordon', 'and', 'District', 'Attorney', 'Harvey', 'Dent,', 'Batman', 'sets', 'out', 'to', 'dismantle', 'the', 'remaining', 'criminal', 'organizations', 'that', 'plague', 'the', 'streets.', 'The', 'partnership', 'proves', 'to', 'be', 'effective,', 'but', 'they', 'soon', 'find', 'themselves', 'prey', 'to', 'a', 'reign', 'of', 'chaos', 'unleashed', 'by', 'a', 'rising', 'criminal', 'mastermind', 'known', 'to', 'the', 'terrified', 'citizens', 'of', 'Gotham', 'as', 'the', 'Joker.', 'Drama', 'Action', 'Crime', 'Thriller']"
8456,Never Back Down,JeffWadlow,http://www.neverbackdownthemovie.com/,"['Rebellious', 'Jake', 'Tyler', 'is', 'lured', 'into', 'an', 'ultimate', 'underground', 'fight', 'Scene', 'at', 'his', 'new', 'high', 'school,', 'after', 'receiving', 'threats', 'to', 'the', 'safety', 'of', 'his', 'friends', 'and', 'family', 'Jake', 'decides', 'to', 'seek', 'the', 'mentoring', 'of', 'a', 'veteran', 'fighter', 'who', 'trains', 'him', 'for', 'one', 'final', 'no-holds-barred', 'elimination', 'fight', 'with', 'his', 'nemesis', 'and', 'local', 'martial', 'arts', 'champion', 'Ryan', 'McCarthy.', 'Drama', 'Action']"
13335,Harold & Kumar Escape from Guantanamo Bay,JonHurwitz,http://www.haroldandkumar.com,"['Having', 'satisfied', 'their', 'urge', 'for', 'White', 'Castle,', 'Harold', 'and', 'Kumar', 'jump', 'on', 'a', 'plane', 'to', 'catch', 'up', 'with', ""Harold's"", 'love', 'interest,', ""who's"", 'headed', 'for', 'the', 'Netherlands.', 'But', 'the', 'pair', 'must', 'change', 'their', 'plans', 'when', 'Kumar', 'is', 'accused', 'of', 'being', 'a', 'terrorist.', 'Rob', 'Corddry', 'also', 'stars', 'in', 'this', 'wild', 'comedy', 'sequel', 'that', 'follows', 'the', 'hapless', ""stoners'"", 'misadventures', 'as', 'they', 'try', 'to', 'avoid', 'being', 'captured', 'by', 'the', 'Department', 'of', 'Homeland', 'Security.', 'Comedy', 'Adventure']"
8617,Prom Night,NelsonMcCormick,http://www.sonypictures.com/movies/promnight/,"[""Donna's"", 'senior', 'prom', 'is', 'supposed', 'to', 'be', 'the', 'best', 'night', 'of', 'her', 'life,', 'though', 'a', 'sadistic', 'killer', 'from', 'her', 'past', 'has', 'different', 'plans', 'for', 'her', 'and', 'her', 'friends.', 'Crime', 'Horror']"
1726,Iron Man,JonFavreau,http://www.ironmanmovie.com/,"['After', 'being', 'held', 'captive', 'in', 'an', 'Afghan', 'cave,', 'billionaire', 'engineer', 'Tony', 'Stark', 'creates', 'a', 'unique', 'weaponized', 'suit', 'of', 'armor', 'to', 'fight', 'evil.', 'Action', 'ScienceFiction', 'Adventure']"
217,Indiana Jones and the Kingdom of the Crystal Skull,StevenSpielberg,http://www.indianajones.com/site/index.html,"['Set', 'during', 'the', 'Cold', 'War,', 'the', 'Soviets', '–', 'led', 'by', 'sword-wielding', 'Irina', 'Spalko', '–', 'are', 'in', 'search', 'of', 'a', 'crystal', 'skull', 'which', 'has', 'supernatural', 'powers', 'related', 'to', 'a', 'mystical', 'Lost', 'City', 'of', 'Gold.', 'After', 'being', 'captured', 'and', 'then', 'escaping', 'from', 'them,', 'Indy', 'is', 'coerced', 'to', 'head', 'to', 'Peru', 'at', 'the', 'behest', 'of', 'a', 'young', 'man', 'whose', 'friend', '–', 'and', ""Indy's"", 'colleague', '–', 'Professor', 'Oxley', 'has', 'been', 'captured', 'for', 'his', 'knowledge', 'of', 'the', ""skull's"", 'whereabouts.', 'Adventure', 'Action']"
4564,Sex and the City,MichaelPatrickKing,http://www.sexandthecitymovie.com/,"['A', 'New', 'York', 'writer', 'on', 'sex', 'and', 'love', 'is', 'finally', 'getting', 'married', 'to', 'her', 'Mr.', 'Big.', 'But', 'her', 'three', 'best', 'girlfriends', 'must', 'console', 'her', 'after', 'one', 'of', 'them', 'inadvertently', 'leads', 'Mr.', 'Big', 'to', 'jilt', 'her.', 'Comedy', 'Drama', 'Romance']"
9502,Kung Fu Panda,MarkOsborne,http://www.kungfupanda.com/,"['When', 'the', 'Valley', 'of', 'Peace', 'is', 'threatened,', 'lazy', 'Po', 'the', 'panda', 'discovers', 'his', 'destiny', 'as', 'the', '""chosen', 'one""', 'and', 'trains', 'to', 'become', 'a', 'kung', 'fu', 'hero,', 'but', 'transforming', 'the', 'unsleek', 'slacker', 'into', 'a', 'brave', 'warrior', ""won't"", 'be', 'easy.', ""It's"", 'up', 'to', 'Master', 'Shifu', 'and', 'the', 'Furious', 'Five', '--', 'Tigress,', 'Crane,', 'Mantis,', 'Viper', 'and', 'Monkey', '--', 'to', 'give', 'it', 'a', 'try.', 'Adventure', 'Animation', 'Family', 'Comedy']"
8909,Wanted,TimurBekmambetov,http://www.wantedmovie.com/,"['Doormat', 'Wesley', 'Gibson', 'discovers', 'that', 'his', 'recently', 'murdered', 'father', '–', 'who', 'Wesley', 'never', 'knew', '–', 'belonged', 'to', 'a', 'secret', 'guild', 'of', 'assassins.', 'After', 'a', 'leather-clad', 'sexpot', 'drafts', 'Wesley', 'into', 'the', 'society,', 'he', 'hones', 'his', 'innate', 'killing', 'skills', 'and', 'turns', 'avenger.', 'Action', 'Thriller', 'Crime']"
10748,St. Trinian's,BarnabyThompson,http://www.sttriniansmovie.co.uk/,"['When', 'their', 'beloved', 'school', 'is', 'threatened', 'with', 'closure', 'should', 'the', 'powers', 'that', 'be', 'fail', 'to', 'raise', 'the', 'proper', 'funds,', 'the', 'girls', 'scheme', 'to', 'steal', 'a', 'priceless', 'painting', 'and', 'use', 'the', 'profits', 'to', 'pull', 'St.', ""Trinian's"", 'out', 'of', 'the', 'red.', 'Comedy', 'Family', 'ScienceFiction']"
13205,Bambi II,BrianPimental,http://movies.disney.com/bambi-2,"['Return', 'to', 'the', 'forest', 'and', 'join', 'Bambi', 'as', 'he', 'reunites', 'with', 'his', 'father,', 'The', 'Great', 'Prince,', 'who', 'must', 'now', 'raise', 'the', 'young', 'fawn', 'on', 'his', 'own.', 'But', 'in', 'the', 'adventure', 'of', 'a', 'lifetime,', 'the', 'proud', 'parent', 'discovers', 'there', 'is', 'much', 'he', 'can', 'learn', 'from', 'his', 'spirited', 'young', 'son.', 'Animation', 'Drama', 'Family']"
8359,Kit Kittredge: An American Girl,PatriciaRozema,http://www.americangirl.com/movie/,"['The', 'Great', 'Depression', 'hits', 'home', 'for', 'nine', 'year', 'old', 'Kit', 'Kittredge', 'when', 'her', 'dad', 'loses', 'his', 'business', 'and', 'leaves', 'to', 'find', 'work.', 'Oscar', 'nominee', 'Abigail', 'Breslin', 'stars', 'as', 'Kit,', 'leading', 'a', 'splendid', 'cast', 'in', 'the', 'first', 'ever', '""American', 'Girl""', 'theatrical', 'movie.', 'In', 'order', 'to', 'keep', 'their', 'home,', 'Kit', 'and', 'her', 'mother', 'must', 'take', 'in', 'boarders', '-', 'paying', 'house', '-', 'guests', 'who', 'turn', 'out', 'to', 'be', 'full', 'of', 'fascinating', 'stories.', 'When', ""mother's"", 'lockbox', 'containing', 'all', 'their', 'money', 'is', 'stolen,', ""Kit's"", 'new', 'hobo', 'friend', 'Will', 'is', 'the', 'prime', 'suspect.', 'Kit', 'refuses', 'to', 'believe', 'that', 'Will', 'would', 'steal,', 'and', 'her', 'efforts', 'to', 'sniff', 'out', 'the', 'real', 'story', 'get', 'her', 'and', 'friends', 'into', 'big', 'trouble.', 'The', 'police', 'say', 'the', 'robbery', 'was', 'an', 'inside', 'job,', 'committed', 'by', 'someone', 'they', 'know.', 'So', 'if', 'it', ""wasn't"", 'Will,', 'then', 'who', 'did', 'it.', 'Comedy', 'Drama', 'Family']"
11802,Space Chimps,KirkDeMicco,http://www.spacechimpspower.com/,"['Circus', 'monkey', 'Ham', 'III', 'works', 'in', 'a', 'circus', 'where', ""he's"", 'regularly', 'shot', 'from', 'a', 'canon', 'but', 'he', 'still', 'lives', 'in', 'the', 'shadow', 'of', 'his', ""father's"", 'legacy.', 'A', 'natural', 'born', 'rebel', 'against', 'authority,', 'Ham', 'III', 'is', 'initially', 'reluctant', 'to', 'go', 'on', 'a', 'dangerous', 'space', 'mission', 'to', 'rescue', 'a', 'lost', 'space', 'probe,', 'but', 'away', 'he', 'goes,', 'for', 'lots', 'of', 'RIGHT', 'STUFF-style', 'astro-training', 'alongside', 'two', 'highly', 'prepared', 'chimps,', 'Luna', 'and', 'Titan.', 'Animation', 'Family']"
13541,The Colour of Magic,VadimJean,http://www.skyoneonline.co.uk/tcom/index.html,"['As', 'Rincewind', 'involuntarily', 'becomes', 'a', 'guide', 'to', 'the', 'naive', 'tourist', 'Twoflower,', 'they', 'find', 'themselves', 'forced', 'to', 'flee', 'the', 'city', 'of', 'Ankh-Morpork', 'to', 'escape', 'a', 'terrible', 'fire,', 'and', 'begin', 'on', 'a', 'journey', 'across', 'the', 'Disc.', 'Unknown', 'to', 'them,', 'their', 'journey', '&amp;', 'fate', 'is', 'being', 'decided', 'by', 'the', 'Gods', 'playing', 'a', 'board', 'game', 'the', 'whole', 'time.', 'Comedy', 'Fantasy', 'TVMovie']"
11910,Hogfather,VadimJean,http://www.skyone.co.uk/hogfather/,"[""It's"", 'Hogswatch', '(equivalent', 'to', 'Christmas)', 'on', 'the', 'Discworld', 'and', 'the', 'Hogfather', 'has', 'gone', 'missing,', 'requiring', 'Death', 'to', 'take', 'his', 'place', 'while', 'his', 'granddaughter', 'Susan', 'endeavors', 'to', 'find', 'out', 'what', 'has', 'happened.', 'Drama', 'Fantasy']"
1735,The Mummy: Tomb of the Dragon Emperor,RobCohen,http://www.themummy.com/,"['Archaeologist', 'Rick', ""O'Connell"", 'travels', 'to', 'China,', 'pitting', 'him', 'against', 'an', 'emperor', 'from', 'the', '2,000-year-old', 'Han', 'dynasty', ""who's"", 'returned', 'from', 'the', 'dead', 'to', 'pursue', 'a', 'quest', 'for', 'world', 'domination.', 'This', 'time,', ""O'Connell"", 'enlists', 'the', 'help', 'of', 'his', 'wife', 'and', 'son', 'to', 'quash', 'the', 'so-called', ""'Dragon"", ""Emperor'"", 'and', 'his', 'abuse', 'of', 'supernatural', 'power.', 'Adventure', 'Action', 'Fantasy']"
